doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
468,28,-0.007856901735,-0.00785690173506737,0.000000e+00
469,63,0.02701722272,0.0270172227174044,0.000000e+00
470,18,-0.009198909625,-0.00919890962541103,0.000000e+00
471,24,-0.02248527855,-0.0224852785468102,0.000000e+00
472,12,-0.01635233127,-0.0163523312658072,0.000000e+00
473,31,0.0127569912,0.0127569912001491,0.000000e+00
474,28,-0.007856901735,-0.00785690173506737,0.000000e+00
475,16,-0.02100933902,-0.0210093390196562,0.000000e+00
476,28,-0.007856901735,-0.00785690173506737,0.000000e+00
477,24,-0.02248527855,-0.0224852785468102,0.000000e+00
478,29,0.003402300179,0.00340230017900467,0.000000e+00
479,8,-0.03018854745,-0.0301885474473238,0.000000e+00
